user_id,screen_name,created_at,status_id,favorite_count,retweet_count,text,reply_count,ratio,ratio_inv,timestamp_scrape,considered,posted,status_id_post,text_post,timestamp_post
x43139414,RealSkipBayless,2018-11-12T15:59:45Z,x1062012078381195265,152,15,No way the Pats get back to the Super Bowl? Next on @undisputed,67,0.401197605,2.492537313,2018-11-17T11:29:00Z,1,0,,,2018-11-17T23:02:32Z
x43139414,RealSkipBayless,2018-11-12T15:41:10Z,x1062007401316929537,173,12,Why I give Dak the bulk of the credit for last night's win at Philly. Next on @undisputed,73,0.394594595,2.534246575,2018-11-17T11:29:00Z,1,0,,,2018-11-17T23:02:32Z
x43139414,RealSkipBayless,2018-11-16T16:31:31Z,x1063469626426712064,148,13,Cowboy Haters alert: Shannon and Rob Parker are about to try to explain to me why the Cowboys won't win the NFC East. Next on @undisputed,59,0.366459627,2.728813559,2018-11-17T11:29:00Z,1,0,,,2018-11-17T23:02:32Z
x43139414,RealSkipBayless,2018-11-15T14:57:10Z,x1063083491397525504,196,16,Is Tom Brady washed up? How impressive was LeBron passing Wilt? Next on Undisputed.,77,0.363207547,2.753246753,2018-11-17T11:29:00Z,1,0,,,2018-11-17T23:02:32Z
x43139414,RealSkipBayless,2018-11-16T03:56:15Z,x1063279557149511680,328,30,Good throw by Aaron Rodgers to a top 10 receiver. Slightly underthrown. Great concentration by Davante to haul it in despite a near breakup by Shaq Griffin. Huge play.,130,0.363128492,2.753846154,2018-11-17T11:29:00Z,1,0,,,2018-11-17T23:02:32Z
x43139414,RealSkipBayless,2018-11-13T15:44:18Z,x1062370576734416896,383,66,Why Melo would make the Sixers even better. Next on @undisputed,161,0.35857461,2.788819876,2018-11-17T11:29:00Z,1,0,,,2018-11-17T23:02:32Z
x43139414,RealSkipBayless,2018-11-12T03:12:57Z,x1061819105794093056,901,84,If only Dak had an Ertz.,335,0.340101523,2.940298507,2018-11-17T11:29:00Z,1,0,,,2018-11-17T23:02:32Z
x43139414,RealSkipBayless,2018-11-13T01:32:54Z,x1062156317173809152,1103,131,"As a Cowboy fan, I sure hope the Eagles don't go back to Nick Foles. That would be trouble for Dallas and Washington.",392,0.317666126,3.147959184,2018-11-17T11:29:00Z,1,0,,,2018-11-17T23:02:32Z
x43139414,RealSkipBayless,2018-11-13T16:54:04Z,x1062388135756066816,389,87,"With Jimmy Butler, the 76ers now have 3 of the Top 6 players in the East. Adding Melo would bring this team some credentials – he’s been there, done that. More @Undisputed, now on FS1 https://t.co/8GJIDHxYJw",142,0.298319328,3.352112676,2018-11-17T11:29:00Z,1,0,,,2018-11-17T23:02:32Z
x43139414,RealSkipBayless,2018-11-15T23:36:58Z,x1063214306303467520,26,5,Today's Undisputed podcast: https://t.co/AsfiWOjYyJ,9,0.290322581,3.444444444,2018-11-17T11:29:00Z,1,0,,,2018-11-17T23:02:32Z
x43139414,RealSkipBayless,2018-11-15T14:22:47Z,x1063074840792322049,326,26,"Uh-oh, NOW what can I say about LeBron??? 9:30 E. Undisputed. FS1.",97,0.275568182,3.628865979,2018-11-17T11:29:00Z,1,0,,,2018-11-17T23:02:32Z
x43139414,RealSkipBayless,2018-11-14T15:27:37Z,x1062728769587146752,118,8,Shannon and I are about to give LeBron a grade for his first 13 Laker games. Next on @undisputed,33,0.261904762,3.818181818,2018-11-17T11:29:00Z,1,0,,,2018-11-17T23:02:32Z
x43139414,RealSkipBayless,2018-11-12T14:56:24Z,x1061996137781940225,280,23,Why yesterday wasn’t Brady’s fault. And why Brees is now the NFL’s MVP. Next on @undisputed,79,0.260726073,3.835443038,2018-11-17T11:29:00Z,1,0,,,2018-11-17T23:02:32Z
x43139414,RealSkipBayless,2018-11-12T02:29:39Z,x1061808212041641984,401,67,"Dak doesn't have much protection, hasn't had a receiver who can get open (pre-Amari), hasn't had a consistent run game or play calling ... and his confidence is crumbling. He's getting double-pumping hesitant and gunshy.",121,0.258547009,3.867768595,2018-11-17T11:29:00Z,1,0,,,2018-11-17T23:02:32Z
x43139414,RealSkipBayless,2018-11-16T02:27:50Z,x1063257304735174656,1202,280,Blind Witnesses: You're really throwing a parade for LeBron for passing Wilt Chamberlain on the scoring list? LeBron has played 112 more games than Wilt did!,373,0.25168691,3.973190349,2018-11-17T11:29:00Z,1,0,,,2018-11-17T23:02:32Z
x43139414,RealSkipBayless,2018-11-13T22:00:43Z,x1062465305652252672,30,2,Today's Undisputed podcast: https://t.co/AsfiWOjYyJ,8,0.25,4,2018-11-17T11:29:00Z,1,0,,,2018-11-17T23:02:32Z
x43139414,RealSkipBayless,2018-11-12T14:24:07Z,x1061988013981351937,373,33,Shannon Sharpe is about to get an earful about my Cowboys. @undisputed. 9:30 AM ET. FS1,100,0.246305419,4.06,2018-11-17T11:29:00Z,1,0,,,2018-11-17T23:02:32Z
x43139414,RealSkipBayless,2018-11-12T16:54:14Z,x1062025791909715969,197,31,"I tried to feed the fires of overconfidence in Philadelphia. The Eagles front-run, and right on schedule they fall on their faces. More @Undisputed, now on FS1 https://t.co/HSWboLM2UZ",55,0.24122807,4.145454545,2018-11-17T11:29:00Z,1,0,,,2018-11-17T23:02:32Z
x43139414,RealSkipBayless,2018-11-16T16:45:21Z,x1063473106537205761,164,15,Why aren't the refs treating LeBron with more respect? Next on @undisputed,42,0.234636872,4.261904762,2018-11-17T11:29:00Z,1,0,,,2018-11-17T23:02:32Z
x43139414,RealSkipBayless,2018-11-15T02:39:00Z,x1062897725971214338,738,170,"If the Warriors trust DCousins health the second half of this season, they should trade Draymond. More trouble than he's worth. Salvage this season and increase chances KD stays, at least next year. Draymond called KD a name you can't take back.",208,0.22907489,4.365384615,2018-11-17T11:29:00Z,1,0,,,2018-11-17T23:02:32Z
x43139414,RealSkipBayless,2018-11-16T16:56:16Z,x1063475854880063488,223,50,"The Warriors have DeMarcus Cousins on ice for January, and when he comes back, it makes Draymond Green expendable in this equation. More @Undisputed, now on FS1 https://t.co/pbRaPhQLxc",62,0.227106227,4.403225806,2018-11-17T11:29:00Z,1,0,,,2018-11-17T23:02:32Z
x43139414,RealSkipBayless,2018-11-12T02:23:48Z,x1061806738981060610,374,54,I will be surprised if the Cowboys get 7 points out of this.,92,0.214953271,4.652173913,2018-11-17T11:29:00Z,1,0,,,2018-11-17T23:02:32Z
x43139414,RealSkipBayless,2018-11-12T04:11:24Z,x1061833816640151552,294,31,Just one mistake.,69,0.212307692,4.710144928,2018-11-17T11:29:00Z,1,0,,,2018-11-17T23:02:32Z
x43139414,RealSkipBayless,2018-11-12T03:32:33Z,x1061824039717466117,158,21,Only hope now is a turnover.,37,0.206703911,4.837837838,2018-11-17T11:29:00Z,1,0,,,2018-11-17T23:02:32Z
x43139414,RealSkipBayless,2018-11-16T14:56:09Z,x1063445622991323138,280,37,The Warriors are in trouble... And I fear the Cowboys are in trouble in Atlanta. Next on @undisputed,64,0.201892744,4.953125,2018-11-17T11:29:00Z,1,0,,,2018-11-17T23:02:32Z
x43139414,RealSkipBayless,2018-11-16T03:04:04Z,x1063266423198208000,628,165,"Aaron Rodgers is on pace to shatter his own NFL record for throwaways. Isn't throwing it away to avoid sacks - still sacked 7th most. He's protecting stats - now 17 TDs to 1 INT. Won't try to make a risky play. Why he's 22nd in QBR and 4-4-1. If he loves it, he cool-whips it.",154,0.194199243,5.149350649,2018-11-17T11:29:00Z,1,0,,,2018-11-17T23:02:32Z
x43139414,RealSkipBayless,2018-11-12T03:53:10Z,x1061829226553257985,245,28,Eagles receivers make so many good grabs of wild throws.,52,0.19047619,5.25,2018-11-17T11:29:00Z,1,0,,,2018-11-17T23:02:32Z
x43139414,RealSkipBayless,2018-11-16T02:34:32Z,x1063258990811897856,1146,194,"I project LeBron will pass The Greatest Player ever on the scoring list in 32 more games, on Thursday night, Jan. 17 in (fittingly) my hometown of OKC. On that night, LeBron will have played 85 more games than Michael Jordan did. Give LeBron the Durability and Longevity Award!",251,0.187313433,5.338645418,2018-11-17T11:29:00Z,1,0,,,2018-11-17T23:02:32Z
x43139414,RealSkipBayless,2018-11-12T15:24:58Z,x1062003323874603008,206,18,How does Shannon explain that LeBron James is the least clutch free throw shooter ever. Next on @undisputed,41,0.183035714,5.463414634,2018-11-17T11:29:00Z,1,0,,,2018-11-17T23:02:32Z
x43139414,RealSkipBayless,2018-11-12T03:56:45Z,x1061830128609636352,475,66,HE'S GOING TO THROW IT TO ERTZ ALMOST EVERY CRUCIAL TIME. DOUBLE HIM. FORCE WINCE TO GO ELSEWHERE.,98,0.181146026,5.520408163,2018-11-17T11:29:00Z,1,0,,,2018-11-17T23:02:32Z
x43139414,RealSkipBayless,2018-11-12T02:27:29Z,x1061807665066590209,271,34,Nobody open. But Dak has to throw that away.,55,0.180327869,5.545454545,2018-11-17T11:29:00Z,1,0,,,2018-11-17T23:02:32Z
x43139414,RealSkipBayless,2018-11-12T03:45:06Z,x1061827197839695872,542,101,"LeBron, only 1 rebound, 1 assist at halftime as Lakers trail Hawks by 1. Mind must be on Cowboys-Eagles.",112,0.174183515,5.741071429,2018-11-17T11:29:00Z,1,0,,,2018-11-17T23:02:32Z
x43139414,RealSkipBayless,2018-11-12T04:01:03Z,x1061831213852192768,184,13,"Our ""Ertz"" from Stanford finally caught one and made a little play.",31,0.157360406,6.35483871,2018-11-17T11:29:00Z,1,0,,,2018-11-17T23:02:32Z
x43139414,RealSkipBayless,2018-11-12T03:55:29Z,x1061829809230176257,223,25,"THIS IS WAY TOO EASY. COME ON, DEFENSE, OFFENSE GAVE YOU SOME FRONT TO RUN WITH.",39,0.157258065,6.358974359,2018-11-17T11:29:00Z,1,0,,,2018-11-17T23:02:32Z
x43139414,RealSkipBayless,2018-11-14T15:42:49Z,x1062732595035701248,585,134,"If DeMarcus Cousins is on course to be healthy for the second half of the year, I'm trading Draymond Green right now. More @Undisputed, now on FS1 https://t.co/RfyEtzsSb6",113,0.157162726,6.362831858,2018-11-17T11:29:00Z,1,0,,,2018-11-17T23:02:32Z
x43139414,RealSkipBayless,2018-11-12T04:03:03Z,x1061831715906191370,228,17,Worth a try. I'll take an overthrow vs an underthrow.,38,0.155102041,6.447368421,2018-11-17T11:29:00Z,1,0,,,2018-11-17T23:02:32Z
x43139414,RealSkipBayless,2018-11-16T14:26:08Z,x1063438068919619584,180,16,Aaron Rodgers made three sensational plays last night... And he fell to 1-4 in Seattle. We debate. @undisputed. 9:30 AM ET. FS1,30,0.153061224,6.533333333,2018-11-17T11:29:00Z,1,0,,,2018-11-17T23:02:32Z
x43139414,RealSkipBayless,2018-11-13T16:31:48Z,x1062382530572120064,225,58,"This was a big deal, and KD has a right to be furious over it. These incidents just might pile up throughout the year. More @Undisputed, now on FS1 https://t.co/bn1t6NRYkx",43,0.151943463,6.581395349,2018-11-17T11:29:00Z,1,0,,,2018-11-17T23:02:32Z
x43139414,RealSkipBayless,2018-11-12T03:33:51Z,x1061824368420868096,255,29,Jordan Matthews of Vanderbilt University should be catching passes from Tom Brady.,42,0.147887324,6.761904762,2018-11-17T11:29:00Z,1,0,,,2018-11-17T23:02:32Z
x43139414,RealSkipBayless,2018-11-16T15:38:18Z,x1063456234014105600,359,89,"In the second half, Aaron Rodgers’ offense went: punt, punt, punt, FG, punt. The blame falls on him, and now his Packers fall to 0-5 on the road. More @Undisputed, now on FS1 https://t.co/Niwb3zmTmU",66,0.147321429,6.787878788,2018-11-17T11:29:00Z,1,0,,,2018-11-17T23:02:32Z
x43139414,RealSkipBayless,2018-11-16T03:12:58Z,x1063268662801383425,4833,1227,"Aaron Rodgers is the LeBron James of the NFL, so overhyped for spectacular games instead of results. Rodgers played in (and won) one Super Bowl NINE YEARS AGO! Since, he's 5-6 in playoffs. The 5 wins: Joe Webb, Dez catch, KirkCousins, Giants boat trip, Mason Crossbar from 56 &amp; 51",891,0.147029703,6.801346801,2018-11-17T11:29:00Z,1,0,,,2018-11-17T23:02:32Z
x43139414,RealSkipBayless,2018-11-12T03:58:57Z,x1061830682689724416,215,29,"I will not accept any ""moral victory."" In fact, that could be even worse big picture than getting blown out.",35,0.143442623,6.971428571,2018-11-17T11:29:00Z,1,0,,,2018-11-17T23:02:32Z
x43139414,RealSkipBayless,2018-11-16T04:20:23Z,x1063285628815568896,1321,266,"Obviously Mike McCarthy will get blamed for this loss for not challenging the big completion to Lockett, which was not a catch. Look for ARodg to subtly blame him. At this rate McCarthy will be Baker Mayfield's head coach next year.",227,0.143037177,6.991189427,2018-11-17T11:29:00Z,1,0,,,2018-11-17T23:02:32Z
x43139414,RealSkipBayless,2018-11-12T04:00:27Z,x1061831059904462849,170,16,He caught it.,26,0.139784946,7.153846154,2018-11-17T11:29:00Z,1,0,,,2018-11-17T23:02:32Z
x43139414,RealSkipBayless,2018-11-14T15:58:17Z,x1062736483994427394,118,11,Why Jimmy Butler will fit with the Sixers after he couldn't with the Timberwolves. Next on @undisputed,18,0.139534884,7.166666667,2018-11-17T11:29:00Z,1,0,,,2018-11-17T23:02:32Z
x43139414,RealSkipBayless,2018-11-12T02:25:59Z,x1061807288237752320,269,26,I like the QB draw call. Just great play by Cox.,41,0.138983051,7.195121951,2018-11-17T11:29:00Z,1,0,,,2018-11-17T23:02:32Z
x43139414,RealSkipBayless,2018-11-12T03:58:01Z,x1061830448676917248,255,36,That was just crushing. No pass rush. No run defense. Heath gets smoked. THAT WAS WHERE THE DEFENSE COULD'VE TAKEN A STAND AND TAKEN THE GAME OVER.,40,0.137457045,7.275,2018-11-17T11:29:00Z,1,0,,,2018-11-17T23:02:32Z
x43139414,RealSkipBayless,2018-11-15T02:35:42Z,x1062896894618165248,1571,156,Joel Embiid is the best player in the East. But he doesn't always choose the wisest shots.,233,0.134916039,7.412017167,2018-11-17T11:29:00Z,1,0,,,2018-11-17T23:02:32Z
x43139414,RealSkipBayless,2018-11-16T16:15:24Z,x1063465568332767232,318,34,KD and AD to LA? We debate with Chris Broussard. Next on @undisputed,47,0.133522727,7.489361702,2018-11-17T11:29:00Z,1,0,,,2018-11-17T23:02:32Z
x43139414,RealSkipBayless,2018-11-13T04:01:06Z,x1062193612467855360,262,31,Odell should've caught that slant from Eli.,39,0.133105802,7.512820513,2018-11-17T11:29:00Z,1,0,,,2018-11-17T23:02:32Z
x43139414,RealSkipBayless,2018-11-13T16:46:40Z,x1062386272595918848,98,15,Shannon has a huge issue with Kyrie's comment about adding a vet. Next on @undisputed,15,0.132743363,7.533333333,2018-11-17T11:29:00Z,1,0,,,2018-11-17T23:02:32Z
x43139414,RealSkipBayless,2018-11-16T04:35:45Z,x1063289494370058244,1293,193,I wonder how Shannon Sharpe will defend Aaron Rodgers after the Packers punted four times and managed only a field goal in the second half?,194,0.130551817,7.659793814,2018-11-17T11:29:00Z,1,0,,,2018-11-17T23:02:32Z
x43139414,RealSkipBayless,2018-11-12T03:04:38Z,x1061817014040182784,1157,182,LeBron must be furious the NBA is making him play the Hawks instead of letting him watch his Cowboys. He needs to speak to the commish about this.,174,0.129947722,7.695402299,2018-11-17T11:29:00Z,1,0,,,2018-11-17T23:02:32Z
x43139414,RealSkipBayless,2018-11-12T21:03:13Z,x1062088448293490688,36,3,Today's Undisputed podcast: https://t.co/AsfiWOjYyJ,5,0.128205128,7.8,2018-11-17T11:29:00Z,1,0,,,2018-11-17T23:02:32Z
x43139414,RealSkipBayless,2018-11-13T14:56:14Z,x1062358480701378561,281,27,LeBron is already alienating his Laker teammates. And Kevin Durant was right to be mad at Draymond last night. Next on @undisputed,39,0.126623377,7.897435897,2018-11-17T11:29:00Z,1,0,,,2018-11-17T23:02:32Z
x43139414,RealSkipBayless,2018-11-16T02:24:02Z,x1063256350497460224,517,90,"Warriors just don't look right. Only 41 first-half points. Still awkward and icy between KD and Draymond. Unfixable. Will keep bubbling to surface. This is good news for the West, especially for the LeLakers.",76,0.125205931,7.986842105,2018-11-17T11:29:00Z,1,0,,,2018-11-17T23:02:32Z
x43139414,RealSkipBayless,2018-11-13T04:16:16Z,x1062197428730777601,1260,189,"I will say Eli threw the ball much better on that final drive, with more conviction and velocity and accuracy. He always does just enough to make the Giants and their fans think, ""Well, maybe he's still got some left."" Don't be fooled.",174,0.120082816,8.327586207,2018-11-17T11:29:00Z,1,0,,,2018-11-17T23:02:32Z
x43139414,RealSkipBayless,2018-11-12T02:33:10Z,x1061809093537554432,322,43,"Now it feels like the Eagles are saying, OK, enough of this.",43,0.117808219,8.488372093,2018-11-17T11:29:00Z,1,0,,,2018-11-17T23:02:32Z
x43139414,RealSkipBayless,2018-11-14T16:15:13Z,x1062740746057351169,286,38,Why Drew Brees will win MVP. Next on @undisputed,38,0.117283951,8.526315789,2018-11-17T11:29:00Z,1,0,,,2018-11-17T23:02:32Z
x43139414,RealSkipBayless,2018-11-16T03:30:08Z,x1063272983282634752,411,63,The Rockets look unclogged minus Melo. Still not the defensive team they became last year. But so much freer on offense.,55,0.116033755,8.618181818,2018-11-17T11:29:00Z,1,0,,,2018-11-17T23:02:32Z
x43139414,RealSkipBayless,2018-11-12T03:07:50Z,x1061817818864279552,293,36,"Obviously I was hoping the Cowboys could come out hot on offense and take it home. Instead, THAT happened. You're going to roll to Michael Bennett without blocking him???",38,0.11550152,8.657894737,2018-11-17T11:29:00Z,1,0,,,2018-11-17T23:02:32Z
x43139414,RealSkipBayless,2018-11-12T03:29:41Z,x1061823318515314688,368,59,"That's it. Kicker has gone south. Huge advantage, Philly. Eagles will be re-inspired. Psychological killer for Cowboys.",49,0.114754098,8.714285714,2018-11-17T11:29:00Z,1,0,,,2018-11-17T23:02:32Z
x43139414,RealSkipBayless,2018-11-12T04:30:34Z,x1061838640307826688,2135,573,HOW BOUT THAT DAK PRESCOTT AND THAT EZEKIEL ELLIOTT! HOW BOUT THAT DEFENSE HOLDING AN OFFENSE WITH FOUR DANGEROUS RECEIVERS TO 20 POINTS AT PHILLY! HOW BOUT CARSON WINCE!,300,0.110782866,9.026666667,2018-11-17T11:29:00Z,1,0,,,2018-11-17T23:02:32Z
x43139414,RealSkipBayless,2018-11-12T02:38:52Z,x1061810528874450944,192,15,Blitz. Force a quick throw. Tackle.,21,0.101449275,9.857142857,2018-11-17T11:29:00Z,1,0,,,2018-11-17T23:02:32Z
x43139414,RealSkipBayless,2018-11-16T02:40:05Z,x1063260387561234432,486,89,"Interesting that KD and Draymond appeared to have a nice exchange, but KD was nicely chiding him for not giving up the ball before traveling. KD is all-time sensitive. He will not be able to get over being called a ""b"" by an angry Draymond.",57,0.099130435,10.0877193,2018-11-17T11:29:00Z,1,0,,,2018-11-17T23:02:32Z
x43139414,RealSkipBayless,2018-11-12T02:41:08Z,x1061811102416171008,431,61,Let Dak run uptempo no-huddle as he did late first half vs Tenn. This is when he's best. Quits second-guessing. Just plants and fires.,48,0.097560976,10.25,2018-11-17T11:29:00Z,1,0,,,2018-11-17T23:02:32Z
x43139414,RealSkipBayless,2018-11-12T05:21:50Z,x1061851541429092352,1045,108,Do I think the Cowboys can win at Atlanta and beat the Saints? NO. But do I feel way better about this team? YES. I'm going to bask in this for one whole week.,108,0.09366869,10.67592593,2018-11-17T11:29:00Z,1,0,,,2018-11-17T23:02:32Z
x43139414,RealSkipBayless,2018-11-16T15:25:07Z,x1063452913681473536,87,10,Will Shannon remain on the Eagles bandwagon at New Orleans? Next on @undisputed,9,0.092783505,10.77777778,2018-11-17T11:29:00Z,1,0,,,2018-11-17T23:02:32Z
x43139414,RealSkipBayless,2018-11-12T02:48:55Z,x1061813057096019968,786,134,That's when Dak is DAK (minus the sack). Just rock and fire. Throw it like he MEANS IT.,80,0.086956522,11.5,2018-11-17T11:29:00Z,1,0,,,2018-11-17T23:02:32Z
x43139414,RealSkipBayless,2018-11-12T03:10:53Z,x1061818588946825216,253,30,I feel like I've already sweated out two games and we're just starting the second half.,24,0.084805654,11.79166667,2018-11-17T11:29:00Z,1,0,,,2018-11-17T23:02:32Z
x43139414,RealSkipBayless,2018-11-12T04:36:15Z,x1061840071794450432,1761,376,"Wonder if ""Unc"" has downed an extra bottle of Henny to drown the pain? Wonder if Shannon Sharpe, president of the National Cowboy Haters, will show up tomorrow at 9:30 E for Undisputed?",174,0.081422555,12.2816092,2018-11-17T11:29:00Z,1,0,,,2018-11-17T23:02:32Z
x43139414,RealSkipBayless,2018-11-12T02:51:21Z,x1061813670383038464,1071,140,If Zeke hadn't lost his balance after that incredible hurdle ...,95,0.078447564,12.74736842,2018-11-17T11:29:00Z,1,0,,,2018-11-17T23:02:32Z
x43139414,RealSkipBayless,2018-11-12T04:22:23Z,x1061836581021990912,722,98,They just had to make this nervous.,62,0.075609756,13.22580645,2018-11-17T11:29:00Z,1,0,,,2018-11-17T23:02:32Z
x43139414,RealSkipBayless,2018-11-12T05:01:48Z,x1061846499976331265,4296,1213,"LeBron James is the worst superstar late-game, close-game free throw shooter ever - his Achilles heel. Never seen anything like it.",411,0.074605192,13.40389294,2018-11-17T11:29:00Z,1,0,,,2018-11-17T23:02:32Z
x43139414,RealSkipBayless,2018-11-12T03:48:17Z,x1061827998888816640,641,102,Rare good play call by Linehan.,55,0.074024226,13.50909091,2018-11-17T11:29:00Z,1,0,,,2018-11-17T23:02:32Z
x43139414,RealSkipBayless,2018-11-12T02:20:31Z,x1061805914087247872,2479,369,WHAT A HURDLE BY ZEKE. UFNORTUNATELY LOST HIS BALANCE OR HE WOULD'VE SCORED. NOW IT WILL BE TOUGH. PLAY OF THE YEAR!,206,0.072331461,13.82524272,2018-11-17T11:29:00Z,1,0,,,2018-11-17T23:02:32Z
x43139414,RealSkipBayless,2018-11-13T04:13:20Z,x1062196689665110018,395,111,Absurd pass interference saved the Giants. DB didn't turn to look for the ball. But Odell didn't see it either and didn't even try for it.,36,0.071146245,14.05555556,2018-11-17T11:29:00Z,1,0,,,2018-11-17T23:02:32Z
x43139414,RealSkipBayless,2018-11-12T04:20:40Z,x1061836149864316928,823,121,Vander Esch made a terrific athletic play. But Jaylon Smith was flying in and would've made the tackle for a short gain at best.,61,0.064618644,15.47540984,2018-11-17T11:29:00Z,1,0,,,2018-11-17T23:02:32Z
x43139414,RealSkipBayless,2018-11-12T04:07:28Z,x1061832827052810240,1434,280,That was a vintage Dak/Zeke road drive for TD. HAVE I EVER MISSED THEM.,110,0.064177363,15.58181818,2018-11-17T11:29:00Z,1,0,,,2018-11-17T23:02:32Z
x43139414,RealSkipBayless,2018-11-12T04:10:09Z,x1061833502675456000,278,34,PASS RUSH. TURNOVER.,20,0.064102564,15.6,2018-11-17T11:29:00Z,1,0,,,2018-11-17T23:02:32Z
x43139414,RealSkipBayless,2018-11-16T04:17:35Z,x1063284925929992192,842,114,I love to watch Russell Wilson operate at QB ... unless it's against the Cowboys.,61,0.063807531,15.67213115,2018-11-17T11:29:00Z,1,0,,,2018-11-17T23:02:32Z
x43139414,RealSkipBayless,2018-11-12T04:56:26Z,x1061845148303126528,1621,391,"LeBron just LeBricked TWO free throws, one for the win, next for the tie, then Kuzma rebounded and missed and LeBron follow-dunked for a one-point lead. Saved from the ultimate humiliation. 15 secs left.",125,0.062127237,16.096,2018-11-17T11:29:00Z,1,0,,,2018-11-17T23:02:32Z
x43139414,RealSkipBayless,2018-11-12T04:27:26Z,x1061837851300515840,3037,541,I WAS SO WRONG ABOUT THIS GAME. AND I AM SO HAPPY!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!,220,0.061486864,16.26363636,2018-11-17T11:29:00Z,1,0,,,2018-11-17T23:02:32Z
x43139414,RealSkipBayless,2018-11-12T05:23:57Z,x1061852076123152385,4029,855,I despise the Philadelphia Eagles. That was as satisfyingly unexpected a win as I can ever remember. CryEaglesCry.,295,0.06040131,16.5559322,2018-11-17T11:29:00Z,1,0,,,2018-11-17T23:02:32Z
