user_id,screen_name,created_at,status_id,favorite_count,retweet_count,text,reply_count,ratio,ratio_inv,timestamp_scrape,considered,posted,status_id_post,text_post,timestamp_post
x16302242,stephenasmith,2018-11-13T22:54:06Z,x1062478740125638657,39,2,Haaaaaaaaaa!!!!!! https://t.co/OAz5Fp4XUh,3,0.073170732,13.66666667,2018-11-14T17:17:00Z,0,0,,,
x16302242,stephenasmith,2018-11-13T22:53:45Z,x1062478653370580992,40,3,I may very well be there. https://t.co/806GvAE7M1,3,0.069767442,14.33333333,2018-11-14T17:17:00Z,0,0,,,
x16302242,stephenasmith,2018-11-13T22:51:25Z,x1062478067053010944,60,3,Get over it https://t.co/7EQXD57Zn3,4,0.063492063,15.75,2018-11-14T17:17:00Z,0,0,,,
x16302242,stephenasmith,2018-11-13T22:54:34Z,x1062478857603899392,32,2,Yes Sir https://t.co/m57LRq4ONP,2,0.058823529,17,2018-11-14T17:17:00Z,0,0,,,
x16302242,stephenasmith,2018-11-13T22:53:10Z,x1062478506343440384,53,9,Preach damnit. Preach https://t.co/otYysMZNfp,3,0.048387097,20.66666667,2018-11-14T17:17:00Z,0,0,,,
x16302242,stephenasmith,2018-11-13T22:54:56Z,x1062478949287124993,135,16,Haaaaa. Thank You https://t.co/IGWTKRH0Su,7,0.046357616,21.57142857,2018-11-14T17:17:00Z,0,0,,,
x16302242,stephenasmith,2018-11-13T22:55:36Z,x1062479118166560768,113,28,You won’t know when I’m coming. I move in Darkness :-) https://t.co/9CZeckfuZh,6,0.042553191,23.5,2018-11-14T17:17:00Z,0,0,,,
x16302242,stephenasmith,2018-11-13T22:55:50Z,x1062479177637679104,3706,866,Please. Trey https://t.co/B16xweFRtu,151,0.033027122,30.2781457,2018-11-14T17:17:00Z,0,0,,,
x16302242,stephenasmith,2018-11-13T22:49:05Z,x1062477478810316801,109,43,"I said “MAYBE.” I have commitments. May not be this weekend. Or at least this Saturday night. But trust me, I’ll make it there sometime this season. I ain’t hating on @JohnWall going there. He can do what he wants. I’m just saying you’ve got to BALL when you do that. No one wants https://t.co/DFIw4oLvM3",5,0.032894737,30.4,2018-11-14T17:17:00Z,0,0,,,
x16302242,stephenasmith,2018-11-13T22:52:43Z,x1062478394816974848,129,8,Amen https://t.co/AkZHGAFThl,1,0.00729927,137,2018-11-14T17:17:00Z,0,0,,,
x16017475,NateSilver538,2018-11-13T23:06:42Z,x1062481910407020544,223,37,"This is a good point, and if you compare to *2016* voting instead of 2014, you get a pretty different result. With that said, this report says there's about 5,500 in Utah County and 34,500 in Salt Lake County left to go. https://t.co/owjWtDL1Mg https://t.co/KCwnWzxRoJ",5,0.019230769,52,2018-11-14T17:17:00Z,0,0,,,
x21129105,bomani_jones,2018-11-13T21:50:58Z,x1062462852689260545,32,0,anyone else get irate while i was on the train?,5,0.15625,6.4,2018-11-14T17:17:00Z,0,0,,,
x21129105,bomani_jones,2018-11-13T21:50:08Z,x1062462645721354241,64,5,wait what https://t.co/KdFvu9LL2R,10,0.144927536,6.9,2018-11-14T17:17:00Z,0,0,,,
x21129105,bomani_jones,2018-11-13T21:50:31Z,x1062462739073953792,76,9,"it’s a reference you don’t get, champ. i prefer jokes you don’t get. https://t.co/Djjj77w07n",2,0.023529412,42.5,2018-11-14T17:17:00Z,0,0,,,
x21129105,bomani_jones,2018-11-13T21:30:30Z,x1062457704726315011,270,53,"it’s been real, peter man. it’s been real. #highnoon https://t.co/td0Ar334mk",6,0.018575851,53.83333333,2018-11-14T17:17:00Z,0,0,,,
x21129105,bomani_jones,2018-11-14T14:32:16Z,x1062714840744189952,73,9,it’s a good one https://t.co/A53xqYzkNy,4,0.048780488,20.5,2018-11-15T05:30:00Z,0,0,,,
x21129105,bomani_jones,2018-11-14T20:45:04Z,x1062808655219834880,19,2,4pm ET @bomani_jones  and @PabloTorre  will be on @HIGHNOONonESPN  #HighNoon #recordseries,1,0.047619048,21,2018-11-15T05:30:00Z,0,0,,,
x21129105,bomani_jones,2018-11-14T21:30:33Z,x1062820101630640128,198,49,so what if steve kerr actually gave mj the beats? #highnoon https://t.co/Sgj67X5rUp,9,0.036437247,27.44444444,2018-11-15T05:30:00Z,0,0,,,
x21129105,bomani_jones,2018-11-14T15:01:00Z,x1062722067894886401,4,3,subscribe to #TheRightTime with @bomani_jones on the @espn app or where ever you get your podcast https://t.co/SbHk1xGfJI,0,0,0,2018-11-15T05:30:00Z,0,0,,,
x43139414,RealSkipBayless,2018-11-14T14:20:43Z,x1062711931948032001,179,35,Now there's only one way for the Warriors to keep KD: trade Draymond. @undisputed. 9:30 AM ET. FS1,78,0.364485981,2.743589744,2018-11-15T05:32:00Z,0,0,,,
x43139414,RealSkipBayless,2018-11-14T14:57:16Z,x1062721130664882176,339,18,Why Le'Veon blew it. And why the Cowboys should pay Dak franchise QB money. Next on @undisputed,129,0.361344538,2.76744186,2018-11-15T05:32:00Z,0,0,,,
x43139414,RealSkipBayless,2018-11-14T15:27:37Z,x1062728769587146752,110,7,Shannon and I are about to give LeBron a grade for his first 13 Laker games. Next on @undisputed,26,0.222222222,4.5,2018-11-15T05:32:00Z,0,0,,,
x43139414,RealSkipBayless,2018-11-14T15:42:49Z,x1062732595035701248,562,129,"If DeMarcus Cousins is on course to be healthy for the second half of the year, I'm trading Draymond Green right now. More @Undisputed, now on FS1 https://t.co/RfyEtzsSb6",95,0.13748191,7.273684211,2018-11-15T05:32:00Z,0,0,,,
x43139414,RealSkipBayless,2018-11-14T15:58:17Z,x1062736483994427394,108,11,Why Jimmy Butler will fit with the Sixers after he couldn't with the Timberwolves. Next on @undisputed,15,0.12605042,7.933333333,2018-11-15T05:32:00Z,0,0,,,
x43139414,RealSkipBayless,2018-11-14T16:15:13Z,x1062740746057351169,276,37,Why Drew Brees will win MVP. Next on @undisputed,35,0.111821086,8.942857143,2018-11-15T05:32:00Z,0,0,,,
x43139414,RealSkipBayless,2018-11-14T16:56:57Z,x1062751249538281472,352,75,"Drew Brees is set up to wow the country on the biggest stages. And just like Tom Brady, play in the next Super Bowl at age 40. More @Undisputed, now on FS1 https://t.co/7vVeaYGAmq",19,0.044496487,22.47368421,2018-11-15T05:32:00Z,0,0,,,
x16302242,stephenasmith,2018-11-14T01:59:00Z,x1062525272258461696,92,12,"🔊Today's After Dark Podcast: While the Giants beat the 49ers, they actually hurt their draft position. https://t.co/o62pUsZEG6 https://t.co/H80cNv8aDz",25,0.240384615,4.16,2018-11-15T05:32:00Z,0,0,,,
x16302242,stephenasmith,2018-11-14T17:59:00Z,x1062766864479215617,258,59,Is there a trade going down with the @warriors soon? #ESPNRadio #ESPNews https://t.co/RGEusnD1Cx https://t.co/B0siTUp0TG,37,0.116719243,8.567567568,2018-11-15T05:32:00Z,0,0,,,
x16302242,stephenasmith,2018-11-14T03:03:00Z,x1062541378486382593,118,21,🔊Today's After Dark Podcast: I'll tell you why @Money23Green is one of the best players to cover in the NBA. https://t.co/S5kuRXVutT https://t.co/3EJ9Z4zmiK,16,0.115107914,8.6875,2018-11-15T05:32:00Z,0,0,,,
x16302242,stephenasmith,2018-11-14T04:06:00Z,x1062557232796037122,56,10,🔊Today's After Dark Podcast: @damienwoody joins the show to talk about his viral social media post about the Jets. https://t.co/axN3X48G0B https://t.co/0ujty0dNNu,4,0.060606061,16.5,2018-11-15T05:32:00Z,0,0,,,
x16302242,stephenasmith,2018-11-14T17:56:17Z,x1062766182795829248,3304,829,Here's what really happened with Draymond Green and Kevin Durant. https://t.co/r5OUmLVpaM,167,0.040406484,24.74850299,2018-11-15T05:32:00Z,0,0,,,
x16302242,stephenasmith,2018-11-14T19:48:06Z,x1062794320728612864,8441,833,The Black Panther OR Creed ll. Doesn’t matter. This brother is special. Making us all proud https://t.co/K47tRC8PA0,118,0.012723744,78.59322034,2018-11-15T05:32:00Z,0,0,,,
x16017475,NateSilver538,2018-11-14T18:03:04Z,x1062767886350147585,639,44,Nope https://t.co/qwn0yyc1ha,123,0.180087848,5.552845528,2018-11-15T05:32:00Z,0,0,,,
x16017475,NateSilver538,2018-11-14T19:22:19Z,x1062787830685097985,604,94,"If true, whoa https://t.co/rx7kDx5hC5",80,0.114613181,8.725,2018-11-15T05:32:00Z,0,0,,,
x16017475,NateSilver538,2018-11-14T19:19:09Z,x1062787037227614208,580,156,We've got a @kirkgoldsberry sighting at 538! And it's about how Texas is becoming bluer. https://t.co/r5RPBszCHe https://t.co/OazW3g2Bms,60,0.081521739,12.26666667,2018-11-15T05:32:00Z,0,0,,,
x16017475,NateSilver538,2018-11-14T23:04:12Z,x1062843670049812482,6990,701,Avenatti was bad news from day 1.,441,0.057339748,17.4399093,2018-11-15T05:32:00Z,0,0,,,
x16017475,NateSilver538,2018-11-14T19:01:56Z,x1062782704159256576,2601,233,Remember when you had skin in the game and interesting things to say (instead of having re-written the book you wrote in 2001 like 4 times) and weren't consumed by your anger @nntaleb? ... Sorry bro but you've kind of become an intellectual-yet-idiot. https://t.co/Y48LTwdDHg,155,0.054693013,18.28387097,2018-11-15T05:32:00Z,0,0,,,
x16017475,NateSilver538,2018-11-14T16:18:48Z,x1062741649590284288,187,24,"Here's what I'd say the conventional wisdom was (see next tweet for more detail). The conventional wisdom that they were favored to win the House sunk in gradually throughout 2017 (it took a while) and mostly held throughout 2018, although with a couple periods of doubt. https://t.co/i6LCTCn58t",10,0.047393365,21.1,2018-11-15T05:32:00Z,0,0,,,
x16017475,NateSilver538,2018-11-14T03:07:03Z,x1062542397471625216,3024,225,"We're criticized 30 ways from Sunday whether our forecast is good, bad or indifferent, so we're sure as heck going to congratulate ourselves when we hit right on the nose (like this year), as well as when we give underdogs better odds than the consensus and they win (as in 2016). https://t.co/n3nvNPaB3W",68,0.020929517,47.77941176,2018-11-15T05:32:00Z,0,0,,,
x16017475,NateSilver538,2018-11-14T14:27:13Z,x1062713566334279681,2133,649,"Hi all,

My friends are launching a journalism startup called The Correspondent. It's the opposite of pivot-to-video: in-depth, critical, ad-free. They're trying to get enough memberships in advance so they can hire a bunch of journalists. More here —&gt; https://t.co/KMv96DS2mX",50,0.017972682,55.64,2018-11-15T05:32:00Z,0,0,,,
x16017475,NateSilver538,2018-11-14T15:06:59Z,x1062723577336815616,10488,2242,"Of course it was a wave, folks. https://t.co/D65NXHm3Se",140,0.010997643,90.92857143,2018-11-15T05:32:00Z,0,0,,,
x16302242,stephenasmith,2018-11-15T00:55:07Z,x1062871584724127745,1851,408,These teams should be happy about the Durant and Draymond blow-up... https://t.co/GnEkKDyfph,131,0.057990261,17.24427481,2018-11-15T07:02:00Z,0,0,,,
x21129105,bomani_jones,2018-11-15T00:00:29Z,x1062857837087473664,8,3,8pm ET @bomani_jones will be live with #TheEveningJones tune in right here https://t.co/Cv0EQl7spT,3,0.272727273,3.666666667,2018-11-15T07:02:00Z,0,0,,,
x21129105,bomani_jones,2018-11-15T00:43:23Z,x1062868630852063237,47,0,"nah, i explained it cuz the dude was writing a story and called me about it. i will say he wrote that miiiiiighty cautiously, tho. lol. https://t.co/lM0kSmVSmz",7,0.14893617,6.714285714,2018-11-15T07:02:00Z,0,0,,,
x21129105,bomani_jones,2018-11-15T00:40:43Z,x1062867959524323329,473,94,i typically don't explain jokes. i made an exception for the topic of #whitedonte. https://t.co/pFeeV5FZVn,10,0.017636684,56.7,2018-11-15T07:02:00Z,0,0,,,
x43139414,RealSkipBayless,2018-11-15T14:57:10Z,x1063083491397525504,193,16,Is Tom Brady washed up? How impressive was LeBron passing Wilt? Next on Undisputed.,67,0.320574163,3.119402985,2018-11-16T05:11:00Z,0,0,,,
x43139414,RealSkipBayless,2018-11-15T14:22:47Z,x1063074840792322049,323,25,"Uh-oh, NOW what can I say about LeBron??? 9:30 E. Undisputed. FS1.",89,0.255747126,3.91011236,2018-11-16T05:11:00Z,0,0,,,
x43139414,RealSkipBayless,2018-11-15T02:39:00Z,x1062897725971214338,731,167,"If the Warriors trust DCousins health the second half of this season, they should trade Draymond. More trouble than he's worth. Salvage this season and increase chances KD stays, at least next year. Draymond called KD a name you can't take back.",177,0.197104677,5.073446328,2018-11-16T05:11:00Z,0,0,,,
x43139414,RealSkipBayless,2018-11-15T02:35:42Z,x1062896894618165248,1564,154,Joel Embiid is the best player in the East. But he doesn't always choose the wisest shots.,206,0.119906868,8.339805825,2018-11-16T05:11:00Z,0,0,,,
x43139414,RealSkipBayless,2018-11-15T02:31:25Z,x1062895819479638016,966,136,"In Jimmy Butler's debut, Sixers blow a 16-point 4th q lead at Orlando and lose. Jimmy was hesitant to take over and close. That must change. Embiid had his 1st career trip-dub but fell in love with jumpers late instead of attacking, shooting FTs. This team will grow from this.",54,0.049001815,20.40740741,2018-11-16T05:11:00Z,0,0,,,
x16302242,stephenasmith,2018-11-15T18:01:00Z,x1063129755866677249,158,33,"Is Melo close to finding a new home? #ESPNews #ESPNRadio 
https://t.co/RGEusnUCu5 https://t.co/Zk8hawipA1",47,0.246073298,4.063829787,2018-11-16T05:11:00Z,0,0,,,
x16302242,stephenasmith,2018-11-15T17:28:24Z,x1063121552789725189,3093,782,The top landing spots for @KDTrey5 are... https://t.co/gZ05BRFBoi,480,0.123870968,8.072916667,2018-11-16T05:11:00Z,0,0,,,
x16302242,stephenasmith,2018-11-15T03:46:00Z,x1062914587564007424,169,28,🔊The drama between @KDTrey5 and @Money23Green and how it could affect the @Warriors. Stephen A. Smith After Dark Podcast: https://t.co/H6YmATIzb9 https://t.co/b37txbdSqR,24,0.121827411,8.208333333,2018-11-16T05:11:00Z,0,0,,,
x16302242,stephenasmith,2018-11-15T16:56:55Z,x1063113626922483713,1924,378,I aint got no time for this. https://t.co/VNjJeS6dVP,115,0.04995656,20.0173913,2018-11-16T05:11:00Z,0,0,,,
x16017475,NateSilver538,2018-11-15T16:40:12Z,x1063109423021912066,569,158,"Most likely winners of the 2020 election, according to prediction markets:
1. Donald Trump
2. Kamala Harris
3. BETO
https://t.co/vdpjYomobF https://t.co/HK6I1fbGHJ",247,0.339752407,2.943319838,2018-11-16T05:11:00Z,0,0,,,
x16017475,NateSilver538,2018-11-15T17:22:52Z,x1063120158280040450,2593,195,Your reading comprehension skills are not good bro. I said you hadn't had any interesting ideas since 2001; all the good ideas appeared in FOOLED BY RANDOMNESS. Your recent books consist of recycling the good ideas plus adding some other ideas that are either dumb or obvious. https://t.co/Xfu0GGGNcl,164,0.058823529,17,2018-11-16T05:11:00Z,0,0,,,
x16017475,NateSilver538,2018-11-15T19:54:58Z,x1063158437922684929,1322,177,Here are my best geographic hot takes (cc: @baseballot) https://t.co/cMUbGuUpob,87,0.058038692,17.22988506,2018-11-16T05:11:00Z,0,0,,,
x16017475,NateSilver538,2018-11-15T23:06:37Z,x1063206665846181888,1448,74,"LOL, you've been ranting at me like a lunatic for 2 years based **entirely on a lazy misunderstanding**, where you mistook our now-cast (a hypothetical of what would happen in an election held today) for our forecast (which is much less volatile). https://t.co/Df6oU2vuMx",58,0.038107753,26.24137931,2018-11-16T05:11:00Z,0,0,,,
x16017475,NateSilver538,2018-11-15T15:40:43Z,x1063094454675034119,2732,181,"In that paper you keep linking to, you're using our ""now-cast"" from 2016 which is DELIBERATELY NOT MEANT TO BE A FORECAST and is supposed to bounce around. You've repeatedly gotten basic facts wrong about me &amp; 538. You've become really lazy now that you have no skin in the game. https://t.co/oYjTdAUdD7",108,0.03707518,26.97222222,2018-11-16T05:11:00Z,0,0,,,
x21129105,bomani_jones,2018-11-15T02:04:36Z,x1062889072207806464,19,4,https://t.co/Cv0EQl7spT #TheEveningJones https://t.co/Z7VoSwtwjQ,18,0.782608696,1.277777778,2018-11-16T05:11:00Z,0,0,,,
x21129105,bomani_jones,2018-11-15T02:01:21Z,x1062888250774339584,4,0,https://t.co/Cv0EQl7spT #TheEveningJones https://t.co/uAnJwReO0e,2,0.5,2,2018-11-16T05:11:00Z,0,0,,,
x21129105,bomani_jones,2018-11-15T01:29:06Z,x1062880136909991941,15,3,https://t.co/Cv0EQl7spT #TheEveningJones https://t.co/I4tEEmHEwO,5,0.277777778,3.6,2018-11-16T05:11:00Z,0,0,,,
x21129105,bomani_jones,2018-11-15T20:45:05Z,x1063171047887982592,6,0,4pm ET @bomani_jones  and @PabloTorre  will be on @HIGHNOONonESPN  #HighNoon #recordseries,1,0.166666667,6,2018-11-16T05:11:00Z,0,0,,,
x21129105,bomani_jones,2018-11-15T02:10:33Z,x1062890566990680064,13,0,thank you for watching #TheEveningJones. subscribe to the podcast: https://t.co/ZVTEkULSEF,2,0.153846154,6.5,2018-11-16T05:11:00Z,0,0,,,
x21129105,bomani_jones,2018-11-15T01:18:45Z,x1062877529680297984,16,4,sorry i'm late. but ready to rock on #TheEveningJones? i take questions for an hour. people tend to enjoy it. join us. https://t.co/Cv0EQl7spT,3,0.15,6.666666667,2018-11-16T05:11:00Z,0,0,,,
x21129105,bomani_jones,2018-11-15T01:48:03Z,x1062884905569398785,6,2,https://t.co/Cv0EQl7spT #TheEveningJones https://t.co/jihEfkxLHT,1,0.125,8,2018-11-16T05:11:00Z,0,0,,,
x21129105,bomani_jones,2018-11-15T15:41:24Z,x1063094623973900288,184,26,LOL https://t.co/UgQLopv97q,23,0.10952381,9.130434783,2018-11-16T05:11:00Z,0,0,,,
x21129105,bomani_jones,2018-11-15T15:05:13Z,x1063085519784103937,68,9,I WANNA BE MAD! https://t.co/YxMsf7PqZD,8,0.103896104,9.625,2018-11-16T05:11:00Z,0,0,,,
x21129105,bomani_jones,2018-11-15T20:32:04Z,x1063167773981974530,179,12,"many of you — haters, each of you — will appreciate @Ryan_Cortes trolling me from miami when this was me after three blocks. https://t.co/wonGGALiuj",17,0.089005236,11.23529412,2018-11-16T05:11:00Z,0,0,,,
x21129105,bomani_jones,2018-11-15T01:56:54Z,x1062887131591438336,8,4,https://t.co/Cv0EQl7spT #TheEveningJones https://t.co/Wdm6gBMKJr,1,0.083333333,12,2018-11-16T05:11:00Z,0,0,,,
x21129105,bomani_jones,2018-11-15T15:40:49Z,x1063094478578298885,25,1,but i didn’t... https://t.co/cnE39wGKYV,2,0.076923077,13,2018-11-16T05:11:00Z,0,0,,,
x21129105,bomani_jones,2018-11-15T20:57:42Z,x1063174223458394113,56,0,soon as you’re ready to replace us. so you tell me. https://t.co/vhbXlCUPGI,4,0.071428571,14,2018-11-16T05:11:00Z,0,0,,,
x21129105,bomani_jones,2018-11-15T15:44:06Z,x1063095304403238915,148,18,THERE WE GO https://t.co/uTmWUkhZl0,11,0.06626506,15.09090909,2018-11-16T05:11:00Z,0,0,,,
x21129105,bomani_jones,2018-11-15T17:56:32Z,x1063128632753823750,14,3,new #TheRightTime! talking draymond and more with @bowen12. https://t.co/84BKDPzdlM https://t.co/YQyGwWYNuh,1,0.058823529,17,2018-11-16T05:11:00Z,0,0,,,
x21129105,bomani_jones,2018-11-15T15:06:09Z,x1063085751561306117,56,8,"“see, i can take a joke. i’m not mad. nope. BUT I’M MAD AT HIM BECAUSE I’M JUST MAD OK?” https://t.co/MDHon4UYxE",3,0.046875,21.33333333,2018-11-16T05:11:00Z,0,0,,,
x21129105,bomani_jones,2018-11-15T21:30:43Z,x1063182532747972609,84,16,kd and draymond...lets get messy! #highnoon https://t.co/RiCyBzWWb1,3,0.03,33.33333333,2018-11-16T05:11:00Z,0,0,,,
x21129105,bomani_jones,2018-11-15T15:46:26Z,x1063095892255952896,96,7,it’s below freezing in the city today. i’m gonna get these laughs however i can. the dummies are lining up this morning.,2,0.019417476,51.5,2018-11-16T05:11:00Z,0,0,,,
x43139414,RealSkipBayless,2018-11-16T02:56:54Z,x1063264621467824129,1533,324,"If only Tom Brady had Aaron Rodgers' receiving corps &amp; run game. If only Brady had a Davante, a J Graham, an Aaron Jones, a Valdes-Scantling, an Equanimeous, even a Tonyan. If only Brady had a defense like the Pack Sack Attack. (Brady is 7-3, Rodgers 4-4-1 with a loss to Brady).",732,0.394184168,2.536885246,2018-11-16T13:52:00Z,0,0,,,
x43139414,RealSkipBayless,2018-11-16T03:56:15Z,x1063279557149511680,321,30,Good throw by Aaron Rodgers to a top 10 receiver. Slightly underthrown. Great concentration by Davante to haul it in despite a near breakup by Shaq Griffin. Huge play.,110,0.313390313,3.190909091,2018-11-16T13:52:00Z,0,0,,,
x43139414,RealSkipBayless,2018-11-16T02:27:50Z,x1063257304735174656,1080,246,Blind Witnesses: You're really throwing a parade for LeBron for passing Wilt Chamberlain on the scoring list? LeBron has played 112 more games than Wilt did!,284,0.214177979,4.669014085,2018-11-16T13:52:00Z,0,0,,,
x43139414,RealSkipBayless,2018-11-15T23:36:58Z,x1063214306303467520,26,5,Today's Undisputed podcast: https://t.co/AsfiWOjYyJ,6,0.193548387,5.166666667,2018-11-16T13:52:00Z,0,0,,,
x43139414,RealSkipBayless,2018-11-16T03:04:04Z,x1063266423198208000,590,161,"Aaron Rodgers is on pace to shatter his own NFL record for throwaways. Isn't throwing it away to avoid sacks - still sacked 7th most. He's protecting stats - now 17 TDs to 1 INT. Won't try to make a risky play. Why he's 22nd in QBR and 4-4-1. If he loves it, he cool-whips it.",124,0.165113182,6.056451613,2018-11-16T13:52:00Z,0,0,,,
x43139414,RealSkipBayless,2018-11-16T02:34:32Z,x1063258990811897856,1086,175,"I project LeBron will pass The Greatest Player ever on the scoring list in 32 more games, on Thursday night, Jan. 17 in (fittingly) my hometown of OKC. On that night, LeBron will have played 85 more games than Michael Jordan did. Give LeBron the Durability and Longevity Award!",204,0.161776368,6.181372549,2018-11-16T13:52:00Z,0,0,,,
x43139414,RealSkipBayless,2018-11-16T03:12:58Z,x1063268662801383425,4173,1074,"Aaron Rodgers is the LeBron James of the NFL, so overhyped for spectacular games instead of results. Rodgers played in (and won) one Super Bowl NINE YEARS AGO! Since, he's 5-6 in playoffs. The 5 wins: Joe Webb, Dez catch, KirkCousins, Giants boat trip, Mason Crossbar from 56 &amp; 51",672,0.128073185,7.808035714,2018-11-16T13:52:00Z,0,0,,,
x43139414,RealSkipBayless,2018-11-16T04:20:23Z,x1063285628815568896,1292,260,"Obviously Mike McCarthy will get blamed for this loss for not challenging the big completion to Lockett, which was not a catch. Look for ARodg to subtly blame him. At this rate McCarthy will be Baker Mayfield's head coach next year.",194,0.125,8,2018-11-16T13:52:00Z,0,0,,,
x43139414,RealSkipBayless,2018-11-16T02:24:02Z,x1063256350497460224,513,91,"Warriors just don't look right. Only 41 first-half points. Still awkward and icy between KD and Draymond. Unfixable. Will keep bubbling to surface. This is good news for the West, especially for the LeLakers.",72,0.119205298,8.388888889,2018-11-16T13:52:00Z,0,0,,,
x43139414,RealSkipBayless,2018-11-16T04:35:45Z,x1063289494370058244,1247,192,I wonder how Shannon Sharpe will defend Aaron Rodgers after the Packers punted four times and managed only a field goal in the second half?,166,0.115357887,8.668674699,2018-11-16T13:52:00Z,0,0,,,
x43139414,RealSkipBayless,2018-11-16T03:30:08Z,x1063272983282634752,394,62,The Rockets look unclogged minus Melo. Still not the defensive team they became last year. But so much freer on offense.,47,0.103070175,9.70212766,2018-11-16T13:52:00Z,0,0,,,
x43139414,RealSkipBayless,2018-11-16T02:40:05Z,x1063260387561234432,476,87,"Interesting that KD and Draymond appeared to have a nice exchange, but KD was nicely chiding him for not giving up the ball before traveling. KD is all-time sensitive. He will not be able to get over being called a ""b"" by an angry Draymond.",47,0.08348135,11.9787234,2018-11-16T13:52:00Z,0,0,,,
x43139414,RealSkipBayless,2018-11-16T04:17:35Z,x1063284925929992192,817,111,I love to watch Russell Wilson operate at QB ... unless it's against the Cowboys.,54,0.058189655,17.18518519,2018-11-16T13:52:00Z,0,0,,,
x16302242,stephenasmith,2018-11-16T04:27:01Z,x1063287298316488704,127,17,🔊After Dark Podcast: The fallout from the Durant/Green argument on the Warriors next offseason. https://t.co/XC7jbfTYwd https://t.co/UDTxWKKzHa,19,0.131944444,7.578947368,2018-11-16T13:52:00Z,0,0,,,
x16302242,stephenasmith,2018-11-16T06:52:01Z,x1063323787981029376,65,10,🔊After Dark Podcast: Jason Witten joins to talk about Monday night's incredible Chiefs-Rams game. https://t.co/7Y9SMogrO3 https://t.co/Sgmkbk8iyb,7,0.093333333,10.71428571,2018-11-16T13:52:00Z,0,0,,,
x16302242,stephenasmith,2018-11-16T00:45:56Z,x1063231662954295296,8159,1960,I said what I said damnit! https://t.co/qm0xSoHsc9,190,0.018776559,53.25789474,2018-11-16T13:52:00Z,0,0,,,
x16017475,NateSilver538,2018-11-16T03:59:53Z,x1063280471956750336,2987,284,They're gonna wheel him into the first debate like Hannibal Lecter. https://t.co/Ads7aPFtQC,98,0.029960257,33.37755102,2018-11-16T13:52:00Z,0,0,,,
x16017475,NateSilver538,2018-11-15T23:48:21Z,x1063217170715475968,2931,343,It snowed in NYC and the infrastructure is so broken that it's almost as though {shudders} we're living in Washington DC.,93,0.02840562,35.20430108,2018-11-16T13:52:00Z,0,0,,,
x16017475,NateSilver538,2018-11-16T01:34:09Z,x1063243796236795904,2385,139,"I can tell exactly how long (+/- 10 minutes) the additional delay on the tarmac is going to be based on the captain’s tone of voice when he/she says “well, folks”.",62,0.024564184,40.70967742,2018-11-16T13:52:00Z,0,0,,,
